image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/janie_kill_001/frame_0000.jpg,9,0.53820586,0.6003784,-0.46132004,0.63116705,0.6535358,1.4932487,-0.61509323,1.485552,0.62278175,2.2552674,-0.5612729,2.2475703,0.36136675,2.1936898,-0.28448093,2.1936898
images/janie_kill_001/frame_0001.jpg,9,0.5230771,0.63208497,-0.47692293,0.63208497,0.64615405,1.4877126,-0.623077,1.4800041,0.6153845,2.2585475,-0.5615383,2.266256,0.35384595,2.1968813,-0.30769226,2.1968813
images/janie_kill_001/frame_0002.jpg,9,0.52647173,0.5807712,-0.47306103,0.6113379,0.640922,1.4519273,-0.61040163,1.4519273,0.61040205,2.2084575,-0.54936135,2.2237413,0.35861155,2.1473238,-0.28994045,2.1549659
images/janie_kill_001/frame_0003.jpg,9,0.51913023,0.59643537,-0.48038965,0.627419,0.65085024,1.4717239,-0.6276063,1.4794698,0.6198577,2.2230778,-0.5656201,2.2618072,0.34092194,2.1920938,-0.30992907,2.1920938
images/janie_kill_001/frame_0004.jpg,9,0.5348195,0.6110772,-0.4650609,0.6265472,0.6588359,1.4851494,-0.6200808,1.4851494,0.6278316,2.2509294,-0.5503218,2.2663994,0.35654646,2.181313,-0.29453865,2.1890483
images/janie_kill_001/frame_0005.jpg,9,0.52671796,0.6202006,-0.47328207,0.6202006,0.64885485,1.4701054,-0.6259536,1.4624486,0.6183206,2.2357852,-0.57251847,2.2434423,0.33587804,2.1592174,-0.30534303,2.1592174
images/janie_kill_001/frame_0006.jpg,9,0.5193639,0.62942654,-0.48060596,0.63719714,0.6666463,1.4919738,-0.63563997,1.4919738,0.63563955,2.2690434,-0.5658745,2.2845848,0.34107432,2.2068782,-0.310068,2.2068782
images/janie_kill_001/frame_0007.jpg,9,0.5348674,0.5880906,-0.4651026,0.5958285,0.6588948,1.4779644,-0.6278883,1.4624882,0.63563985,2.2440298,-0.5426197,2.2595053,0.34107485,2.1666486,-0.28681308,2.1743872
images/janie_kill_001/frame_0008.jpg,9,0.53030306,0.6062883,-0.4696969,0.6062883,0.65909106,1.4550915,-0.61363614,1.4096204,0.6363638,2.212952,-0.47727254,2.2053738,0.3560606,2.1447449,-0.27272716,2.1447449
images/janie_kill_001/frame_0009.jpg,9,0.5271319,0.61128616,-0.4728681,0.61128616,0.6666667,1.4856577,-0.64341086,1.4160177,0.64341086,2.2594376,-0.4186047,2.1201575,0.3720931,2.1278946,-0.29457393,2.1201575
images/janie_kill_001/frame_0010.jpg,9,0.5271159,0.62668097,-0.47285414,0.6189439,0.6588951,1.485466,-0.6356402,1.3462031,0.64339185,2.2591457,-0.32557172,1.9187262,0.34107497,2.189514,-0.3178201,2.189514
images/janie_kill_001/frame_0011.jpg,9,0.53098965,0.626422,-0.46851975,0.59510076,0.67935383,1.5034132,-0.61688435,1.3546374,0.6559279,2.2786098,-0.1405562,1.7539817,0.3591987,2.2081375,-0.32015514,2.2081375
images/janie_kill_001/frame_0012.jpg,9,0.53066504,0.6256346,-0.46823344,0.57871175,0.6711351,1.493702,-0.59309584,1.345114,0.6633309,2.2757454,0.109255105,1.5562658,0.31215563,2.2288227,-0.34337103,2.2053616
images/janie_kill_001/frame_0013.jpg,9,0.5390721,0.64193815,-0.4597967,0.59438735,0.6976229,1.5295564,-0.5469997,1.3076521,0.6738404,2.329998,0.23782617,1.3076521,0.3329564,2.2824469,-0.34881124,2.2348962
images/janie_kill_001/frame_0014.jpg,9,0.5469963,0.643644,-0.45186648,0.59596676,0.68969107,1.5336205,-0.5073588,1.2555028,0.6659084,2.3361886,0.26160723,1.1601484,0.3329544,2.264673,-0.34880924,2.1931567
images/janie_kill_001/frame_0015.jpg,9,0.5309286,0.6412899,-0.46753454,0.58587015,0.6735662,1.528012,-0.46753454,1.1875745,0.657718,2.3197289,0.19810757,1.0054797,0.32489654,2.2484744,-0.34866968,2.1772199
images/janie_kill_001/frame_0016.jpg,9,0.5306715,0.64342874,-0.46730724,0.5798802,0.6732403,1.5331076,-0.42770493,1.1518165,0.65739906,2.335407,0.24553497,0.857905,0.3247396,2.2480283,-0.3564209,2.1685927
images/janie_kill_001/frame_0017.jpg,9,0.5435686,0.66462743,-0.45432702,0.59978557,0.697715,1.5886216,-0.42998776,1.1266246,0.6490373,2.3910377,0.20282406,0.83483684,0.33263117,2.3180907,-0.34885788,2.2289333
images/janie_kill_001/frame_0018.jpg,9,0.5445418,0.6609015,-0.4537847,0.6030727,0.70955515,1.6192096,-0.41253176,1.1648395,0.6683018,2.4453366,0.26402047,0.67742413,0.33827633,2.3875074,-0.34652674,2.304895
images/janie_kill_001/frame_0019.jpg,9,0.52892584,0.6058146,-0.47107416,0.6058146,0.71074337,1.5435823,-0.42148715,1.1618365,0.6611572,2.3983622,0.20661147,0.62241244,0.3471079,2.3070748,-0.35537127,2.2323856
images/janie_kill_001/frame_0020.jpg,9,0.53672975,0.6456364,-0.46241343,0.60424924,0.71013474,1.5727036,-0.46241343,1.1919439,0.6523328,2.4087203,-0.0082571795,0.66219103,0.34680998,2.3507779,-0.35506758,2.259727
images/janie_kill_001/frame_0021.jpg,9,0.5481026,0.6360663,-0.45137864,0.60386014,0.67706776,1.5458817,-0.48362026,1.1916177,0.6125854,2.35908,-0.12090496,0.6763232,0.33853388,2.2946687,-0.34659448,2.2302573
images/janie_kill_001/frame_0022.jpg,9,0.5275424,0.6236825,-0.47242644,0.61578774,0.6535221,1.5236803,-0.53541607,1.2157863,0.5984061,2.2973626,-0.21259186,0.67894554,0.3228242,2.234205,-0.33857232,2.1868365
images/janie_kill_001/frame_0023.jpg,9,0.52339876,0.64143646,-0.4758171,0.6018417,0.666144,1.5125229,-0.58684117,1.2828729,0.6027012,2.2965012,-0.30135098,0.8710863,0.3330718,2.2173114,-0.35686323,2.1856349
images/janie_kill_001/frame_0024.jpg,9,0.5351671,0.61473733,-0.46433592,0.58321214,0.6610887,1.4974372,-0.6138682,1.3004057,0.6138682,2.2619178,-0.3384143,0.8669373,0.3226744,2.2146306,-0.3384143,2.1673431
images/janie_kill_001/frame_0025.jpg,9,0.5225917,0.58453685,-0.47714892,0.56176287,0.6361988,1.4499553,-0.62105095,1.2601703,0.59075606,2.178728,-0.5831819,0.6149025,0.3180994,2.13318,-0.34082097,2.087632
images/janie_kill_001/frame_0026.jpg,9,0.5036897,0.6003774,-0.49628288,0.5929653,0.622205,1.4231164,-0.62961257,1.2452275,0.5851691,2.1420877,-0.65183413,0.66708636,0.32591724,2.1124394,-0.33332404,2.1050272
images/janie_kill_001/frame_0027.jpg,9,0.5156091,0.6336487,-0.4843603,0.62582576,0.66404206,1.5098048,-0.68747866,1.3455255,0.6249807,2.2764416,-0.74997705,0.7196997,0.32811514,2.221681,-0.35155132,2.213859
images/janie_kill_001/frame_0028.jpg,9,0.51562476,0.6345416,-0.48437527,0.6345416,0.671875,1.5119317,-0.68749994,1.3630887,0.6484374,2.2874825,-0.8124999,0.7990523,0.34374997,2.2404795,-0.3593749,2.232646
images/janie_kill_001/frame_0029.jpg,9,0.5238097,0.64200807,-0.47619033,0.64200807,0.68253976,1.5297229,-0.69841266,1.3791283,0.68253976,2.3223252,-0.81746024,0.7926024,0.34920633,2.2826953,-0.35714275,2.274769
images/janie_kill_001/frame_0030.jpg,9,0.5193645,0.6212792,-0.4806054,0.61351335,0.67439836,1.4522399,-0.6899016,1.3357503,0.6821502,2.252137,-0.8216809,0.71447116,0.3333237,2.221073,-0.35657832,2.2055416
images/janie_kill_001/frame_0031.jpg,9,0.51556224,0.6174918,-0.48431554,0.60185903,0.6796045,1.4772904,-0.68741566,1.3522288,0.7030396,2.266742,-0.82802355,0.73473704,0.343708,2.2198439,-0.3515192,2.2120278
images/janie_kill_001/frame_0032.jpg,9,0.51179534,0.6293054,-0.4881737,0.63717175,0.6771445,1.4710017,-0.6771445,1.3608726,0.7165133,2.2576332,-0.77950364,0.7079684,0.3306983,2.2340338,-0.35431954,2.2261682
