image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/janie_attention_001/frame_0000.jpg,0,0.5331456,0.6298332,-0.46044397,0.5167861,0.7270168,1.5584337,-0.9451221,-0.09689776,0.718939,2.446661,-1.2763186,-0.81555384,0.37158597,2.3336136,-0.33119667,2.2690158
images/janie_attention_001/frame_0001.jpg,0,0.5415132,0.628774,-0.4539153,0.533264,0.7246713,1.5202005,-0.94764733,-0.023877393,0.7246713,2.3718317,-1.4015627,-0.7720391,0.36631745,2.2444847,-0.31853712,2.2126486
images/janie_attention_001/frame_0002.jpg,0,0.5252237,0.59522814,-0.47035015,0.50124454,0.69768566,1.4802381,-1.03477,-0.070487455,0.7290427,2.3182569,-1.5207983,-0.7127073,0.33708417,2.2007773,-0.32924482,2.1616173
images/janie_attention_001/frame_0003.jpg,0,0.5056516,0.58430773,-0.4898493,0.48955524,0.6873699,1.4528741,-1.0745083,-0.04737654,0.7505762,2.281959,-1.6196634,-0.6316844,0.33973476,2.2029986,-0.3318332,2.1635187
images/janie_attention_001/frame_0004.jpg,0,0.5169834,0.5953767,-0.4778173,0.4935357,0.6971443,1.4492717,-1.0182998,0.062670924,0.78330773,2.2718318,-1.6997771,-0.571875,0.3524886,2.1934927,-0.32115585,2.1778245
images/janie_attention_001/frame_0005.jpg,0,0.5157872,0.6113298,-0.47611174,0.4843002,0.714167,1.4846578,-1.102992,0.015878798,0.8014544,2.3421073,-1.7536781,-0.5239969,0.34914804,2.199199,-0.32534307,2.1833205
images/janie_attention_001/frame_0006.jpg,0,0.5221519,0.61721003,-0.47395334,0.5290372,0.73904604,1.5149701,-1.1567676,0.01603141,0.8193769,2.3806667,-1.791383,-0.49697435,0.34542394,2.260431,-0.33739036,2.2283685
images/janie_attention_001/frame_0007.jpg,0,0.51628906,0.61216813,-0.47657472,0.4929145,0.71486187,1.4707935,-1.1437795,0.007950188,0.81017715,2.3214684,-1.7871553,-0.52471566,0.34154513,2.241966,-0.33360243,2.1863146
images/janie_attention_001/frame_0008.jpg,0,0.517618,0.62145084,-0.47780114,0.52584326,0.7326282,1.4898887,-1.0989428,0.055771083,0.8202253,2.2945879,-1.7599009,-0.50194114,0.35038722,2.2388167,-0.31853384,2.2308495
images/janie_attention_001/frame_0009.jpg,0,0.5038877,0.60646474,-0.48814017,0.48044607,0.73221105,1.4649665,-1.0628862,0.015752362,0.83456355,2.2683353,-1.7321111,-0.5513313,0.34642258,2.1974497,-0.33067542,2.1974497
