image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/chris_slowdown/frame_0000.jpg,8,0.48578697,0.5992571,-0.5085581,0.49305966,0.64518636,1.4336658,-1.2068774,0.4475464,0.65277666,2.1011927,-1.950739,0.29583564,0.2428933,2.0101666,-0.35674968,2.002581
images/chris_slowdown/frame_0001.jpg,8,0.48465946,0.6153445,-0.5077387,0.49227563,0.6462129,1.4537511,-1.2539608,0.45381656,0.6539058,2.1306295,-2.0155687,0.2769051,0.2461762,2.0537114,-0.35387862,2.038328
images/chris_slowdown/frame_0002.jpg,8,0.48815492,0.6023181,-0.5034098,0.47270525,0.64833057,1.448613,-1.2508969,0.46508107,0.65595764,2.11955,-2.0212662,0.28972274,0.24407727,2.0280585,-0.37374353,2.0128102
images/chris_slowdown/frame_0003.jpg,8,0.49083853,0.6206554,-0.49850708,0.4750696,0.62888664,1.4635209,-1.3037887,0.52104414,0.6442253,2.137813,-2.040046,0.3294838,0.23008057,2.0382018,-0.37579763,1.9922276
images/chris_slowdown/frame_0004.jpg,8,0.5033809,0.64360553,-0.48789245,0.51178277,0.6272898,1.4655595,-1.1926253,0.5505541,0.65826744,2.1711996,-1.912847,0.45750266,0.21684101,2.0161138,-0.37947196,2.008359
images/chris_slowdown/frame_0005.jpg,8,0.49095103,0.656282,-0.49886876,0.5139559,0.62556654,1.5023323,-1.3303176,0.6800033,0.6334851,2.2534983,-1.9083725,0.69581723,0.19796437,2.0953581,-0.41176504,2.0874515
images/chris_slowdown/frame_0006.jpg,8,0.48765168,0.660184,-0.5033825,0.52657557,0.6134973,1.493274,-1.1326103,0.68376213,0.62136275,2.2399106,-1.5416085,0.74663675,0.18090282,2.0827239,-0.41686323,2.0670052
images/chris_slowdown/frame_0007.jpg,8,0.47607338,0.663044,-0.51509506,0.53043526,0.5931404,1.4976993,-1.3891968,0.8034532,0.600945,2.2387483,-1.654549,0.8190544,0.17169861,2.0827384,-0.43705052,2.0749376
images/chris_slowdown/frame_0008.jpg,8,0.4706784,0.63543695,-0.5255913,0.549143,0.61188203,1.4826862,-1.2786764,0.79233485,0.6197263,2.180882,-2.07883,0.93354326,0.21180546,2.1024332,-0.42361093,2.086743
images/chris_slowdown/frame_0009.jpg,8,0.48738113,0.6788361,-0.5033597,0.543069,0.60722923,1.5333709,-1.2863654,0.82258946,0.60722923,2.2681112,-2.0853503,0.9903021,0.19175683,2.1882484,-0.43145174,2.1403303
images/chris_slowdown/frame_0010.jpg,8,0.47411948,0.6612719,-0.5207532,0.5601361,0.57516104,1.4703573,-1.2746803,0.80908555,0.58293355,2.2249854,-1.888703,0.94911975,0.15544897,2.0771716,-0.43525633,2.0616124
images/chris_slowdown/frame_0011.jpg,8,0.47049305,0.6237293,-0.5244839,0.5236247,0.5861883,1.4630687,-1.3189225,0.76233584,0.5861883,2.156101,-2.036231,0.88554186,0.16197298,2.063697,-0.4319273,2.0482962
images/chris_slowdown/frame_0012.jpg,8,0.47781673,0.6470972,-0.5163505,0.5392475,0.6011243,1.4713756,-1.0558206,0.6548009,0.6011243,2.2032115,-1.5721711,0.7241323,0.16954795,2.0722516,-0.4315763,2.056845
images/chris_slowdown/frame_0013.jpg,8,0.46933284,0.6294378,-0.522322,0.5005167,0.5904513,1.4257144,-1.0522139,0.63702124,0.59802085,2.1309881,-1.6578046,0.6901064,0.16653727,2.039985,-0.4087738,2.0096507
images/chris_slowdown/frame_0014.jpg,8,0.470102,0.6480073,-0.52404875,0.54000604,0.6165273,1.4657308,-1.2792947,0.6402932,0.6319406,2.1831675,-1.8418758,0.6325787,0.19266476,2.0674515,-0.39303637,2.0520232
images/chris_slowdown/frame_0015.jpg,8,0.46537986,0.63126445,-0.52542883,0.49599347,0.60049003,1.4278604,-1.2835481,0.55611396,0.6079965,2.1192458,-1.7939649,0.49599347,0.187653,1.9914898,-0.38281253,1.9839741
images/chris_slowdown/frame_0016.jpg,8,0.4652805,0.6322233,-0.5263,0.5027319,0.6102036,1.4244068,-1.3119367,0.5027319,0.640714,2.1251845,-1.8611199,0.42656028,0.2059442,2.026162,-0.3737491,1.9880757
images/chris_slowdown/frame_0017.jpg,8,0.47464782,0.6081033,-0.51914585,0.49686494,0.615559,1.3793564,-1.223701,0.44495365,0.6526404,2.0616183,-1.7725123,0.30405173,0.22990726,1.9355482,-0.36340177,1.9281322
images/chris_slowdown/frame_0018.jpg,8,0.4807633,0.61341554,-0.5103487,0.48038554,0.63608694,1.4042041,-1.1760212,0.41387075,0.658276,2.0545726,-1.8712791,0.19954497,0.24407983,1.9954481,-0.3550254,1.9732764
images/chris_slowdown/frame_0019.jpg,8,0.49205616,0.61327976,-0.49962577,0.4845669,0.65859807,1.4158436,-1.2339246,0.38613912,0.69644856,2.0821228,-1.8546718,0.17414124,0.24224287,2.0064092,-0.3482239,1.9988375
images/chris_slowdown/frame_0020.jpg,8,0.48948124,0.59322774,-0.5043134,0.48199713,0.6526413,1.3718388,-1.1347053,0.3855978,0.70455545,2.0540504,-1.8763429,0.1260607,0.27440593,2.0021434,-0.34115338,1.9947277
images/chris_slowdown/frame_0021.jpg,8,0.47687176,0.6024143,-0.51412714,0.4685444,0.6407963,1.3833216,-1.1474725,0.38673514,0.68550336,2.0601075,-1.8702309,0.1487445,0.26078922,2.0006099,-0.3427513,1.9931731
images/chris_slowdown/frame_0022.jpg,8,0.4791289,0.6488865,-0.5100415,0.5021146,0.67232656,1.4754444,-1.2210077,0.43259096,0.7186939,2.15523,-1.9242464,0.20084596,0.26274812,2.085707,-0.34775522,2.077982
images/chris_slowdown/frame_0023.jpg,8,0.481973,0.6058701,-0.5111832,0.4890759,0.628025,1.3869314,-1.1903268,0.4306786,0.6718412,2.0365996,-1.7891415,0.27738625,0.24828896,1.9563032,-0.32861742,1.9125056
images/chris_slowdown/frame_0024.jpg,8,0.48280415,0.60211873,-0.5125156,0.5054824,0.6239316,1.3826432,-1.1587304,0.4980488,0.6684984,2.081399,-1.8049456,0.38654536,0.23768777,1.9550284,-0.34167707,1.9475944
images/chris_slowdown/frame_0025.jpg,8,0.4713145,0.63778144,-0.5245262,0.54666996,0.630953,1.4805646,-1.1858861,0.58463323,0.6765637,2.148717,-1.7712275,0.5390773,0.22805528,2.080383,-0.37248945,2.065198
