image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/stephen_kill_001/frame_0000.jpg,9,0.53674984,0.59471047,-0.46322313,0.6020525,0.7720373,1.3949996,-0.48528108,1.284868,0.8308597,2.1585784,0.27940372,1.01321,0.33822575,2.3568146,-0.3161682,2.3201044
images/stephen_kill_001/frame_0001.jpg,9,0.5441029,0.6101385,-0.45587006,0.60278755,0.7646849,1.4040537,-0.5588081,1.2790856,0.8235066,2.1612136,0.17646565,0.9776919,0.33087325,2.3670437,-0.31616768,2.315586
images/stephen_kill_001/frame_0002.jpg,9,0.53333354,0.61490715,-0.46666646,0.61490715,0.7777781,1.4224356,-0.65925926,1.2964911,0.82962984,2.1706965,0.0888893,0.9112479,0.34074113,2.3410928,-0.34074074,2.3262756
images/stephen_kill_001/frame_0003.jpg,9,0.5182344,0.6278745,-0.48173898,0.6351752,0.7445056,1.4017662,-0.73720676,1.2703508,0.8028983,2.1464546,-0.0948881,0.8176971,0.32845855,2.307073,-0.34305626,2.292472
images/stephen_kill_001/frame_0004.jpg,9,0.5332747,0.6308259,-0.46661514,0.6159829,0.7628793,1.4175026,-0.80731833,1.2839162,0.8147256,2.1819153,-0.22960423,0.7644124,0.33329675,2.3748734,-0.33329675,2.3377662
images/stephen_kill_001/frame_0005.jpg,9,0.5339632,0.640339,-0.46531016,0.6022236,0.77806014,1.4560094,-0.89248043,1.3187937,0.82382876,2.2411869,-0.41191378,0.69370085,0.35089004,2.416518,-0.32800555,2.3936481
images/stephen_kill_001/frame_0006.jpg,9,0.5347391,0.64325553,-0.4649906,0.6200052,0.7827342,1.4880128,-0.9454808,1.3407615,0.82923335,2.2862694,-0.627737,0.63550544,0.34099302,2.480021,-0.34874293,2.4645207
images/stephen_kill_001/frame_0007.jpg,9,0.5294116,0.6407005,-0.47058836,0.6407005,0.7500002,1.4286883,-0.9117651,1.2740368,0.7867648,2.1798546,-0.7573532,0.53023505,0.32352945,2.371328,-0.33823547,2.3639638
images/stephen_kill_001/frame_0008.jpg,9,0.5033142,0.61307013,-0.49601972,0.64956266,0.7294407,1.408602,-0.9482733,1.2626327,0.773207,2.1530445,-0.86074007,0.5911749,0.31365955,2.3209088,-0.3501318,2.3136108
images/stephen_kill_001/frame_0009.jpg,9,0.51094884,0.6429891,-0.48905116,0.6429891,0.729927,1.4174986,-0.9562043,1.2713647,0.7737227,2.162781,-0.9562043,0.5772289,0.3211678,2.3673685,-0.33576673,2.3308353
images/stephen_kill_001/frame_0010.jpg,9,0.4926374,0.6082007,-0.5071266,0.6299221,0.7244663,1.390173,-0.95629597,1.2526038,0.75344515,2.1359427,-0.9852746,0.55751735,0.31152046,2.3314362,-0.3332547,2.2952332
images/stephen_kill_001/frame_0011.jpg,9,0.49633723,0.63385975,-0.50363624,0.6411456,0.7445058,1.4134347,-0.9707774,1.2677195,0.77370226,2.1565804,-0.99267465,0.5682884,0.31386045,2.353296,-0.3430565,2.3387244
images/stephen_kill_001/frame_0012.jpg,9,0.49988174,0.62397265,-0.49988136,0.6457388,0.7389555,1.4003103,-0.97078407,1.3059888,0.7606893,2.1403708,-0.9852733,0.58043957,0.32600987,2.35078,-0.33325413,2.3362694
images/stephen_kill_001/frame_0013.jpg,9,0.5070117,0.6161137,-0.49231553,0.652787,0.756844,1.4082601,-0.96993566,1.3349134,0.7862359,2.1563983,-0.9772837,0.5941096,0.3380078,2.3617694,-0.3306599,2.3544347
images/stephen_kill_001/frame_0014.jpg,9,0.51400644,0.6013391,-0.48504835,0.6448095,0.7456716,1.3838048,-0.92665964,1.3185993,0.7746296,2.1300452,-0.9556177,0.58684915,0.3330185,2.3184168,-0.31129968,2.3184168
images/stephen_kill_001/frame_0015.jpg,9,0.52124625,0.60827744,-0.4778094,0.6517259,0.7601511,1.3903484,-0.9121816,1.3324176,0.7818697,2.1362123,-0.9556186,0.60827744,0.34025806,2.3317301,-0.31130007,2.2955236
images/stephen_kill_001/frame_0016.jpg,9,0.51775247,0.6122629,-0.4812908,0.65599597,0.77298224,1.4067465,-0.9115359,1.3484358,0.7875673,2.150209,-0.9552896,0.6049741,0.33544528,2.3178525,-0.31356835,2.3105636
images/stephen_kill_001/frame_0017.jpg,9,0.51757306,0.60497683,-0.48112446,0.6559993,0.7727144,1.3994648,-0.8893512,1.3557317,0.7872942,2.1502192,-0.9549592,0.61226594,0.34261867,2.332441,-0.30617008,2.3178637
images/stephen_kill_001/frame_0018.jpg,9,0.51402617,0.60914093,-0.48465338,0.6605143,0.771039,1.4164362,-0.8958745,1.3650628,0.79306877,2.1723583,-0.96930677,0.6458362,0.34513187,2.3338177,-0.30841613,2.3264785
images/stephen_kill_001/frame_0019.jpg,9,0.51736766,0.6045455,-0.48093322,0.6628149,0.77240777,1.4057499,-0.8817111,1.3693314,0.786982,2.1559684,-0.95458007,0.6336798,0.34248286,2.323493,-0.29876167,2.3089259
images/stephen_kill_001/frame_0020.jpg,9,0.4993401,0.6016403,-0.4993401,0.65299976,0.7636964,1.4087186,-0.88118845,1.3867073,0.79306996,2.1571,-0.94727767,0.6456628,0.34513223,2.3258526,-0.31575903,2.3258526
images/stephen_kill_001/frame_0021.jpg,9,0.5063945,0.5938401,-0.49192587,0.6517757,0.75959176,1.3832133,-0.8536365,1.3832133,0.7885287,2.1291342,-0.8970417,0.6445338,0.3544763,2.288457,-0.29660246,2.281215
images/stephen_kill_001/frame_0022.jpg,9,0.5138178,0.6017215,-0.4844576,0.66042584,0.7633864,1.4015709,-0.8588106,1.4162469,0.7927474,2.1573915,-0.86615103,0.7558209,0.34499168,2.3408437,-0.30829126,2.3555195
images/stephen_kill_001/frame_0023.jpg,9,0.514359,0.60920954,-0.4849673,0.6459091,0.75684285,1.4019158,-0.83767104,1.4165958,0.79358256,2.157923,-0.7788871,0.7193076,0.35270298,2.363439,-0.30126798,2.3707793
images/stephen_kill_001/frame_0024.jpg,9,0.5348837,0.63624734,-0.46511632,0.63624734,0.7984494,1.4742315,-0.86046535,1.4897497,0.82945734,2.27342,-0.7829458,0.7138385,0.36434063,2.4441206,-0.31782988,2.45188
images/stephen_kill_001/frame_0025.jpg,9,0.51297367,0.58540255,-0.48447484,0.514012,0.7480863,1.3350033,-0.7480863,1.3421423,0.7765851,2.0703256,-0.6269675,0.67821026,0.34910753,2.2416635,-0.2921099,2.2345243
images/stephen_kill_001/frame_0026.jpg,9,0.55794895,0.6444025,-0.4400729,0.58153397,0.80941904,1.4695518,-0.7858442,1.5167035,0.86442816,2.3104186,-0.5815244,0.79371524,0.37720478,2.4754484,-0.32219607,2.459731
images/stephen_kill_001/frame_0027.jpg,9,0.5406816,0.60113823,-0.45920822,0.615981,0.7702851,1.3729699,-0.6814056,1.4174987,0.8295383,2.1670654,-0.39254874,0.808939,0.37033004,2.330338,-0.2888567,2.315495
images/stephen_kill_001/frame_0028.jpg,9,0.5365791,0.60472745,-0.4620544,0.656988,0.7899637,1.403565,-0.62600887,1.425962,0.83467865,2.1800046,-0.26828936,0.82123494,0.37262422,2.3890462,-0.29809955,2.3517175
images/stephen_kill_001/frame_0029.jpg,9,0.5483126,0.61686355,-0.45066822,0.66200006,0.7961802,1.4293184,-0.57084644,1.4293184,0.8487579,2.204159,-0.11266744,0.8350226,0.3605339,2.429841,-0.30795652,2.3696594
images/stephen_kill_001/frame_0030.jpg,9,0.56294733,0.63587713,-0.43702534,0.643271,0.7999783,1.4122388,-0.50369024,1.3678753,0.83701414,2.1738122,0.037035815,0.83551294,0.36295295,2.3882358,-0.28888133,2.3216906
images/stephen_kill_001/frame_0031.jpg,9,0.5595616,0.6331619,-0.4401887,0.6108149,0.80576897,1.4227519,-0.4476495,1.3408135,0.8505334,2.1899953,0.17905973,0.9013245,0.38050187,2.4060156,-0.2760506,2.3389747
images/stephen_kill_001/frame_0032.jpg,9,0.5649797,0.6160957,-0.43459994,0.58710295,0.789523,1.3771554,-0.3983831,1.2611847,0.832983,2.1237187,0.2607602,0.93501604,0.3766531,2.3266678,-0.2607598,2.2686827
images/stephen_kill_001/frame_0033.jpg,9,0.56611514,0.6100894,-0.43377683,0.59538835,0.8160882,1.3965902,-0.36025518,1.2642815,0.8454967,2.153689,0.4190722,0.9555616,0.36760712,2.3595028,-0.26467735,2.3006985
images/stephen_kill_001/frame_0034.jpg,9,0.57574075,0.61418074,-0.42423046,0.6065982,0.84088546,1.4406707,-0.30302182,1.2966038,0.8863384,2.2216659,0.515137,1.0008869,0.393928,2.4339752,-0.2575685,2.3733156
images/stephen_kill_001/frame_0035.jpg,9,0.5692821,0.592013,-0.4306111,0.57739556,0.8028338,1.3740551,-0.27734274,1.2424965,0.8539235,2.1341708,0.5400885,1.0232329,0.38682008,2.3315082,-0.25544703,2.273038
images/stephen_kill_001/frame_0036.jpg,9,0.5777141,0.6018189,-0.42217553,0.5869592,0.8221315,1.3968145,-0.24441706,1.2705065,0.8739782,2.1695204,0.599934,1.0921901,0.39995638,2.3404071,-0.24441706,2.3106875
images/stephen_kill_001/frame_0037.jpg,9,0.58081925,0.60426515,-0.41907212,0.58952683,0.81608754,1.3853885,-0.23526862,1.260114,0.86020017,2.1517727,0.6322844,1.1053631,0.38966367,2.3360002,-0.25732496,2.2991548
images/stephen_kill_001/frame_0038.jpg,9,0.57351387,0.5955207,-0.4264591,0.58816874,0.80880153,1.3601396,-0.23528808,1.2645624,0.8455657,2.1541672,0.63233596,1.1028161,0.3749899,2.3526742,-0.26469895,2.3012097
images/stephen_kill_001/frame_0039.jpg,9,0.5734674,0.59506804,-0.42642462,0.58037513,0.80138385,1.3517599,-0.23526868,1.2562551,0.85284925,2.1451843,0.63228464,1.0946317,0.3749596,2.3508868,-0.26467732,2.2994606
