image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/stephen_slowdown_001/frame_0000.jpg,8,0.46704146,0.60521024,-0.5327193,0.58333534,0.71515703,1.4291718,-1.1821985,0.90416986,0.62758684,2.2020907,-1.9338434,0.73646075,0.18973544,2.318758,-0.4816365,2.2750077
images/stephen_slowdown_001/frame_0001.jpg,8,0.46635827,0.5977487,-0.5319398,0.539432,0.6922504,1.4068968,-1.2023292,0.7872791,0.63395536,2.1723073,-1.9601611,0.5248529,0.16759743,2.3326786,-0.48093167,2.2597828
images/stephen_slowdown_001/frame_0002.jpg,8,0.44833612,0.57223314,-0.5512333,0.542888,0.6908787,1.4085735,-1.2421119,0.71895933,0.66147953,2.1788874,-1.9917892,0.31546187,0.17639442,2.33295,-0.5071344,2.2669234
images/stephen_slowdown_001/frame_0003.jpg,8,0.4500998,0.5847828,-0.5476212,0.5173081,0.72015893,1.4394655,-1.2752823,0.65225786,0.6751491,2.2191756,-1.9354285,0.17993328,0.15753472,2.339131,-0.51011306,2.3016455
images/stephen_slowdown_001/frame_0004.jpg,8,0.4503574,0.60571325,-0.54633594,0.5244591,0.7161426,1.4404154,-1.255096,0.60571325,0.6866111,2.1790898,-1.8604951,0.06648068,0.15504111,2.3194382,-0.48727262,2.2898912
images/stephen_slowdown_001/frame_0005.jpg,8,0.43813327,0.5581453,-0.55826634,0.4733638,0.65719956,1.3211795,-1.2154663,0.51575446,0.67133313,2.0630178,-1.7807992,-0.042390835,0.16253342,2.1972554,-0.46640006,2.1407344
images/stephen_slowdown_001/frame_0006.jpg,8,0.411218,0.59237766,-0.5843623,0.49846405,0.65650564,1.3798062,-1.2552974,0.5129122,0.65650564,2.12389,-1.8035882,-0.05779271,0.12985809,2.2683725,-0.5266479,2.196131
images/stephen_slowdown_001/frame_0007.jpg,8,0.4162446,0.602089,-0.57976925,0.5128907,0.67639756,1.434607,-1.3156304,0.5128907,0.6838305,2.1704934,-1.8359361,-0.029732838,0.12635979,2.3191574,-0.5277388,2.2894247
images/stephen_slowdown_001/frame_0008.jpg,8,0.4394704,0.5710609,-0.5566628,0.48320547,0.6958284,1.4056884,-1.2671405,0.4905267,0.7104776,2.1304963,-1.8384526,-0.058570117,0.1611392,2.2842433,-0.49806678,2.2549584
images/stephen_slowdown_001/frame_0009.jpg,8,0.4340224,0.6211218,-0.56123424,0.52383775,0.6809656,1.421845,-1.2945812,0.5462879,0.70341474,2.2001183,-1.9530966,-0.0074835652,0.12721375,2.349786,-0.52381873,2.2824352
images/stephen_slowdown_001/frame_0010.jpg,8,0.43948665,0.62848717,-0.5531471,0.507333,0.71227115,1.4538502,-1.310883,0.57548237,0.7274262,2.2034912,-2.008,0.09843775,0.13639243,2.3549342,-0.5531471,2.3322177
images/stephen_slowdown_001/frame_0011.jpg,8,0.4090854,0.6485849,-0.5866129,0.55592996,0.67923594,1.5056438,-1.3739088,0.6640278,0.802733,2.28549,-2.1612048,0.23935857,0.10806007,2.432194,-0.5557385,2.378145
images/stephen_slowdown_001/frame_0012.jpg,8,0.4139096,0.642942,-0.58253974,0.55874735,0.6821841,1.4925444,-1.3107138,0.727137,0.72817445,2.2502973,-2.1921883,0.44393617,0.12263974,2.403379,-0.54421484,2.3344922
images/stephen_slowdown_001/frame_0013.jpg,8,0.42003,0.6694125,-0.575598,0.5760062,0.6689378,1.5256379,-1.3456547,0.8095222,0.70005095,2.2884564,-2.0379274,0.7238997,0.11667503,2.4519181,-0.5600415,2.381863
images/stephen_slowdown_001/frame_0014.jpg,8,0.43564638,0.6389092,-0.5633361,0.59380984,0.6609814,1.4582167,-1.2768949,0.85689,0.69102573,2.202358,-2.0880988,0.85689,0.15773438,2.3602061,-0.50324667,2.2850406
