image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/terri_speedup_001/frame_0000.jpg,7,0.532571,0.67372566,-0.46515688,0.6063533,0.6741405,1.5563065,-1.1797454,1.0308008,0.6404338,2.4860487,-0.9640205,0.36381188,0.33032864,2.2435074,-0.32358703,2.1963463
images/terri_speedup_001/frame_0001.jpg,7,0.5156186,0.67639923,-0.48213634,0.609429,0.6629381,1.560406,-1.1919483,0.9107951,0.62276,2.477898,-0.9508801,0.25448698,0.31472826,2.2301083,-0.3348168,2.1832292
images/terri_speedup_001/frame_0002.jpg,7,0.5188023,0.66821796,-0.47784463,0.5863951,0.6689815,1.5819033,-1.2560478,0.7568588,0.6280235,2.5092258,-0.98982036,0.13637099,0.3208378,2.2637587,-0.34814405,2.2364843
images/terri_speedup_001/frame_0003.jpg,7,0.50379616,0.6541809,-0.4907109,0.5495119,0.64773774,1.5307828,-1.2235054,0.5625955,0.6084813,2.4204686,-0.9421647,-0.0588762,0.30751187,2.1718798,-0.3336834,2.1326292
images/terri_speedup_001/frame_0004.jpg,7,0.50020254,0.63528985,-0.49370652,0.5250866,0.6431183,1.4974688,-1.2082821,0.36302277,0.61063725,2.385578,-0.8639865,-0.3306099,0.30531862,2.1392407,-0.33130303,2.1133108
images/terri_speedup_001/frame_0005.jpg,7,0.5078361,0.62324977,-0.48212272,0.48189422,0.6428305,1.4906597,-1.1506661,0.16063124,0.62354594,2.3387933,-0.7971095,-0.64895105,0.30213037,2.1331854,-0.32784343,2.0753574
images/terri_speedup_001/frame_0006.jpg,7,0.5150015,0.64575833,-0.46936795,0.46964258,0.65841955,1.5132921,-1.0951921,-0.01304548,0.63234323,2.3873487,-0.82791317,-0.72403187,0.31943104,2.1655734,-0.33246905,2.106868
images/terri_speedup_001/frame_0007.jpg,7,0.53709567,0.6692953,-0.44426525,0.4771213,0.6763426,1.5307652,-1.0145152,-0.16566741,0.6564504,2.451875,-0.80895984,-0.92111,0.3182791,2.1868072,-0.338172,2.166927
images/terri_speedup_001/frame_0008.jpg,7,0.538522,0.6749613,-0.4430878,0.4840629,0.68849057,1.5885447,-0.8998089,-0.27271166,0.68167365,2.5021281,-0.83164155,-0.9953971,0.33402035,2.2566879,-0.34765327,2.2089634
images/terri_speedup_001/frame_0009.jpg,7,0.5407136,0.6617993,-0.43257055,0.43219545,0.68265104,1.5667088,-0.7840347,-0.32414693,0.675892,2.4648654,-0.7975524,-1.0737362,0.33118683,2.2420146,-0.34470484,2.1812375
images/terri_speedup_001/frame_0010.jpg,7,0.54703903,0.68314886,-0.4239554,0.44404662,0.683799,1.5712425,-0.7248268,-0.34840593,0.683799,2.486662,-0.8137209,-1.2774885,0.33506167,2.2475595,-0.34873736,2.179245
images/terri_speedup_001/frame_0011.jpg,7,0.54973155,0.6833333,-0.422871,0.45085892,0.6836406,1.6202751,-0.74707174,-0.4297252,0.6836406,2.550172,-0.8245981,-1.3455329,0.3312485,2.2895188,-0.3594402,2.2120278
images/terri_speedup_001/frame_0012.jpg,7,0.52906704,0.7021012,-0.4397441,0.4543009,0.65961653,1.596936,-0.7283265,-0.39235058,0.65961653,2.4848878,-0.8039077,-1.2803023,0.3229374,2.2370872,-0.36416325,2.216437
images/terri_speedup_001/frame_0013.jpg,7,0.5344015,0.6954955,-0.4372377,0.45902696,0.6523864,1.5857295,-0.7426099,-0.3268827,0.6454458,2.5107386,-0.8050727,-1.3005763,0.30537224,2.253405,-0.36783502,2.21863
images/terri_speedup_001/frame_0014.jpg,7,0.53817475,0.6489443,-0.441579,0.4487379,0.66236866,1.5878419,-0.75206405,-0.365894,0.66236866,2.4922218,-0.8072616,-1.3255028,0.31048542,2.2229788,-0.37258187,2.160846
images/terri_speedup_001/frame_0015.jpg,7,0.53528374,0.64527637,-0.44607002,0.4530663,0.6725361,1.5720031,-0.79606324,-0.363826,0.6656737,2.4644063,-0.80978876,-1.2768233,0.32254288,2.20355,-0.36371872,2.1349037
images/terri_speedup_001/frame_0016.jpg,7,0.533063,0.6631695,-0.44421947,0.4512286,0.66974574,1.5792998,-0.8474339,-0.36918703,0.66974574,2.4749203,-0.79959506,-1.2237866,0.30753604,2.201449,-0.3485414,2.1194072
images/terri_speedup_001/frame_0017.jpg,7,0.53626937,0.6654512,-0.4480226,0.48890293,0.6788219,1.5753534,-0.896045,-0.33272544,0.68560976,2.458095,-0.81458664,-1.1950955,0.3326228,2.186482,-0.35298768,2.1593208
images/terri_speedup_001/frame_0018.jpg,7,0.5317732,0.67776316,-0.44535926,0.46513173,0.6647163,1.548224,-0.9505436,-0.23256569,0.6647163,2.4319744,-0.8242475,-1.0963817,0.31906432,2.1794739,-0.35229918,2.1462505
images/terri_speedup_001/frame_0019.jpg,7,0.5402586,0.6760234,-0.4389601,0.47321615,0.6888295,1.5480934,-1.0399977,-0.13520469,0.6955829,2.4742455,-0.84415376,-1.0207952,0.3241553,2.2105956,-0.34441474,2.156514
images/terri_speedup_001/frame_0020.jpg,7,0.53094596,0.6322072,-0.45701724,0.4775184,0.6788048,1.5199872,-1.1089387,0.02017696,0.69224596,2.475024,-0.85354674,-0.8070728,0.33604178,2.206,-0.34276304,2.1790972
images/terri_speedup_001/frame_0021.jpg,7,0.54440093,0.64504147,-0.4435855,0.49050033,0.69226265,1.5118163,-1.1694524,0.22845235,0.69226265,2.4793787,-0.85356575,-0.6248842,0.3427704,2.2307692,-0.32260767,2.1770155
images/terri_speedup_001/frame_0022.jpg,7,0.5392557,0.632614,-0.45270807,0.5060911,0.68571997,1.524932,-1.1850302,0.5194093,0.68571997,2.4305692,-1.0851681,0.066591226,0.34618866,2.1841824,-0.3195585,2.1642053
images/terri_speedup_001/frame_0023.jpg,7,0.5406269,0.6678764,-0.45277494,0.5531904,0.6825419,1.551632,-1.1893795,0.9039945,0.6892995,2.475865,-1.1150434,0.39802745,0.33789214,2.2330008,-0.33113417,2.2127619
images/terri_speedup_001/frame_0024.jpg,7,0.5291305,0.65865296,-0.46807605,0.58396035,0.68515545,1.5685445,-1.139664,1.15434,0.67837226,2.4852257,-0.93615246,0.4413652,0.32561857,2.2475677,-0.34596914,2.2068262
images/terri_speedup_001/frame_0025.jpg,7,0.52647954,0.6594623,-0.47316545,0.6328172,0.67309403,1.5387453,-1.019638,1.2989405,0.67309403,2.4313505,-0.8730233,0.63947856,0.34654376,2.2181911,-0.33987936,2.1848848
images/terri_speedup_001/frame_0026.jpg,7,0.52691835,0.6693294,-0.47287595,0.6490467,0.67553645,1.5617685,-0.96601754,1.4265507,0.6822917,2.4744902,-0.8714425,0.7707429,0.35127866,2.2446198,-0.33101302,2.2175763
images/terri_speedup_001/frame_0027.jpg,7,0.5269786,0.6554543,-0.4729301,0.64193976,0.67561424,1.5541701,-0.9391041,1.4325392,0.6823702,2.452886,-0.8647864,0.7770849,0.3513194,2.2366536,-0.33780745,2.229896
images/terri_speedup_001/frame_0028.jpg,7,0.5302016,0.6384015,-0.4697984,0.6384015,0.6845642,1.5321631,-0.9731543,1.3507233,0.6845642,2.432645,-0.87919444,0.74592185,0.35570475,2.224325,-0.3288587,2.224325
images/terri_speedup_001/frame_0029.jpg,7,0.5301536,0.6503722,-0.46975657,0.63696235,0.6777914,1.5354149,-1.0603076,1.2806295,0.68450236,2.433867,-0.9126699,0.62355256,0.34896222,2.2260163,-0.32211867,2.2059014
images/terri_speedup_001/frame_0030.jpg,7,0.5259192,0.65903664,-0.47266167,0.60578096,0.679035,1.531095,-1.1050962,1.105051,0.69235,2.4364378,-0.92535156,0.47929952,0.33951765,2.2034454,-0.31954587,2.183475
images/terri_speedup_001/frame_0031.jpg,7,0.5257232,0.63822144,-0.4724852,0.5783882,0.6787818,1.5224241,-1.1778859,0.9373877,0.6854365,2.4265716,-0.93166125,0.31911063,0.32608157,2.1872382,-0.3194266,2.1805902
images/terri_speedup_001/frame_0032.jpg,7,0.52517945,0.6238731,-0.47266182,0.55820227,0.676168,1.5038626,-1.1816539,0.72894657,0.676168,2.3904197,-0.94532317,0.13790868,0.32823664,2.147437,-0.30854318,2.114602
images/terri_speedup_001/frame_0033.jpg,7,0.5040828,0.60648847,-0.49132153,0.510727,0.657222,1.4491879,-1.1995896,0.49157488,0.657222,2.3110397,-0.88055,-0.14683409,0.31265888,2.0684445,-0.30627808,2.0365238
images/terri_speedup_001/frame_0034.jpg,7,0.5098138,0.61060125,-0.48432326,0.50247407,0.6627578,1.4628992,-1.1598265,0.29894015,0.6627578,2.3279183,-0.8985469,-0.26713818,0.3250065,2.0480587,-0.2995157,2.0416985
images/terri_speedup_001/frame_0035.jpg,7,0.5068609,0.62071496,-0.48151773,0.46870318,0.6589191,1.4504462,-1.1087579,0.08233974,0.6589191,2.3371818,-0.7983057,-0.6903871,0.32312375,2.0901625,-0.31045216,2.0394921
images/terri_speedup_001/frame_0036.jpg,7,0.51171875,0.6480682,-0.4728535,0.47308955,0.6671774,1.4775949,-1.0623014,-0.07128756,0.6736549,2.365448,-0.8550231,-0.7452781,0.32387272,2.1321435,-0.33682713,2.0997403
