image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/stephen_standby_right_001/frame_0000.jpg,10,0.537818,0.5934801,-0.46098697,0.6423549,0.77529603,1.459263,-0.68449587,1.4732271,0.77529603,2.2063498,-0.7752964,2.2063498,0.34224775,2.3529744,-0.32129404,2.3459916
images/stephen_standby_right_001/frame_0001.jpg,10,0.538341,0.61055285,-0.46042335,0.66024923,0.78626144,1.4766865,-0.6941769,1.5263827,0.779178,2.250527,-0.779178,2.2434275,0.33292156,2.4067147,-0.35417193,2.3996153
images/stephen_standby_right_001/frame_0002.jpg,10,0.5460446,0.6239967,-0.45385483,0.6381786,0.79424685,1.4961739,-0.6878735,1.5103556,0.76588076,2.247806,-0.80133736,2.247806,0.29075113,2.4038053,-0.37584823,2.3896236
images/stephen_standby_right_001/frame_0003.jpg,10,0.535198,0.613171,-0.46477717,0.6202189,0.77462876,1.4659718,-0.6901236,1.4800676,0.75350225,2.1989577,-0.8098388,2.1778138,0.25351503,2.3751564,-0.40139812,2.3540125
images/stephen_standby_right_001/frame_0004.jpg,10,0.5319153,0.608895,-0.46808466,0.608895,0.77305,1.4726766,-0.7021274,1.4797564,0.7588657,2.1948543,-0.8226949,2.180694,0.24822737,2.357698,-0.4113471,2.3152173
images/stephen_standby_right_001/frame_0005.jpg,10,0.5314684,0.60172176,-0.46853164,0.60172176,0.76223713,1.4483303,-0.70629346,1.4483303,0.74125856,2.1689973,-0.81118876,2.155004,0.23076874,2.3299227,-0.43356618,2.3089328
images/stephen_standby_right_001/frame_0006.jpg,10,0.5069445,0.6252604,-0.4930555,0.6252604,0.7361115,1.4450467,-0.7291667,1.4658886,0.7361115,2.153675,-0.8194445,2.1397803,0.20833354,2.320411,-0.45833337,2.278727
images/stephen_standby_right_001/frame_0007.jpg,10,0.5104769,0.62308496,-0.48949862,0.6160842,0.73424757,1.4351964,-0.7272548,1.4491982,0.7412403,2.156295,-0.8181618,2.142293,0.20978476,2.2753115,-0.4615272,2.2753115
images/stephen_standby_right_001/frame_0008.jpg,10,0.49999982,0.5903509,-0.5000002,0.5903509,0.7013886,1.3960065,-0.72916675,1.430733,0.7361108,2.1252635,-0.81944424,2.1113727,0.1944443,2.2294433,-0.46527755,2.1947165
images/stephen_standby_right_001/frame_0009.jpg,10,0.49998754,0.59146756,-0.49998826,0.5845092,0.7013718,1.4056056,-0.72914964,1.4056056,0.74303764,2.1153667,-0.8194253,2.1153667,0.19443966,2.2197433,-0.4652669,2.1779923
images/stephen_standby_right_001/frame_0010.jpg,10,0.49644113,0.60186213,-0.50353384,0.5947815,0.7092019,1.4515498,-0.7446622,1.4586306,0.78012145,2.1808646,-0.82267445,2.1737845,0.19857608,2.272915,-0.48225784,2.2658336
images/stephen_standby_right_001/frame_0011.jpg,10,0.49285698,0.6075392,-0.507143,0.6075392,0.7142857,1.429504,-0.7571428,1.4723891,0.79999983,2.1656983,-0.8285716,2.1799939,0.20000015,2.2943542,-0.4857145,2.2872062
images/stephen_standby_right_001/frame_0012.jpg,10,0.48570162,0.60817635,-0.5142728,0.6010212,0.72141016,1.4453137,-0.76426625,1.4739337,0.82140756,2.1679707,-0.8356931,2.1822803,0.20713736,2.2967606,-0.48570198,2.2896056
images/stephen_standby_right_001/frame_0013.jpg,10,0.4893618,0.6039659,-0.5106382,0.6039659,0.716312,1.4210964,-0.75177306,1.4566242,0.82269514,2.1458554,-0.82978725,2.1813836,0.20567343,2.2737546,-0.46808538,2.2737546
images/stephen_standby_right_001/frame_0014.jpg,10,0.478261,0.6090856,-0.521739,0.6090856,0.73188365,1.4502039,-0.7608695,1.4719568,0.8623188,2.1825564,-0.84782624,2.2260628,0.21739113,2.3275769,-0.48550746,2.3275769
images/stephen_standby_right_001/frame_0015.jpg,10,0.47481966,0.605607,-0.52518034,0.605607,0.7338125,1.4491307,-0.7697846,1.4707593,0.8633087,2.1700907,-0.83453274,2.1917193,0.21582718,2.3142831,-0.48920897,2.3142831
images/stephen_standby_right_001/frame_0016.jpg,10,0.481739,0.6123921,-0.51823443,0.6051016,0.7372065,1.4434956,-0.7737023,1.4799477,0.8831881,2.1871147,-0.8466931,2.208986,0.22627117,2.3329222,-0.4890381,2.3329222
images/stephen_standby_right_001/frame_0017.jpg,10,0.470965,0.60775334,-0.5289303,0.5932833,0.7245615,1.4325615,-0.78252685,1.4325615,0.86947393,2.1416075,-0.85498285,2.185018,0.21012296,2.3152509,-0.4999475,2.3152509
images/stephen_standby_right_001/frame_0018.jpg,10,0.45647347,0.6173055,-0.54342103,0.60278046,0.7100698,1.4452212,-0.80426264,1.4597459,0.8622278,2.1278884,-0.8622278,2.2223,0.21736856,2.338499,-0.50719297,2.3312364
images/stephen_standby_right_001/frame_0019.jpg,10,0.45924687,0.61570483,-0.54072565,0.6082867,0.7333137,1.4539539,-0.807385,1.4762083,0.91849333,2.1883488,-0.87404996,2.2699487,0.22962344,2.373802,-0.49628225,2.373802
images/stephen_standby_right_001/frame_0020.jpg,10,0.44024977,0.61878955,-0.5596391,0.60387915,0.7387241,1.4761481,-0.82080436,1.468693,0.9401942,2.1993117,-0.8730373,2.2664092,0.23877971,2.3633285,-0.4924825,2.3707833
images/stephen_standby_right_001/frame_0021.jpg,10,0.44771132,0.62746334,-0.5521771,0.6125236,0.73872375,1.4939601,-0.81334233,1.4715506,0.9775031,2.1961215,-0.87303716,2.2857592,0.23877937,2.3828664,-0.4850205,2.3753963
images/stephen_standby_right_001/frame_0022.jpg,10,0.45092458,0.6450358,-0.5486253,0.61503404,0.7515411,1.515084,-0.8191801,1.515084,1.0446421,2.2276232,-0.8567572,2.302627,0.24049336,2.422634,-0.50353265,2.437635
images/stephen_standby_right_001/frame_0023.jpg,10,0.4494905,0.64379436,-0.55023867,0.6205245,0.81373274,1.5357984,-0.8447325,1.5513114,1.1624755,2.2649148,-0.8912314,2.4045327,0.25574446,2.4743416,-0.49598983,2.4898546
