image,gesture,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
images/john_stop_001/frame_0000.jpg,10,0.5357951,0.5295214,-0.46355295,0.56562513,0.7886427,1.3298208,-0.6200777,1.3899935,0.7585413,2.0398607,-0.5538557,2.13012,0.44549266,2.1241033,-0.24080679,2.1541893
images/john_stop_001/frame_0001.jpg,10,0.5293403,0.51214117,-0.46918827,0.56636804,0.78799534,1.3074663,-0.63159955,1.391819,0.75791913,2.0304894,-0.55941683,2.1389427,0.44512695,2.1389427,-0.24060947,2.1570182
images/john_stop_001/frame_0002.jpg,10,0.5351746,0.5050587,-0.46301624,0.56518483,0.7937423,1.3167602,-0.61935955,1.3949242,0.7636766,2.0382724,-0.55321443,2.110424,0.44497675,2.122449,-0.23451492,2.1525123
images/john_stop_001/frame_0003.jpg,10,0.5381398,0.5086446,-0.46040884,0.5625011,0.7892719,1.3164922,-0.621851,1.3883009,0.75937545,2.028595,-0.550099,2.12434,0.44844997,2.1063876,-0.2331939,2.142292
images/john_stop_001/frame_0004.jpg,10,0.53536105,0.51040614,-0.46317756,0.5644489,0.7880033,1.3270558,-0.61957526,1.3931081,0.77597296,2.0296144,-0.55340695,2.119686,0.4451317,2.1377003,-0.22858088,2.1557148
images/john_stop_001/frame_0005.jpg,10,0.5321613,0.49648163,-0.46638846,0.55031717,0.78329355,1.3099941,-0.6218511,1.3757925,0.75339705,2.045744,-0.55607855,2.1175246,0.4424712,2.1115425,-0.24515271,2.129488
images/john_stop_001/frame_0006.jpg,10,0.5351769,0.504409,-0.46301857,0.56445765,0.7877327,1.321071,-0.62537533,1.3871244,0.76368004,2.0296457,-0.5532167,2.1257234,0.44497907,2.1077085,-0.2405292,2.1437378
images/john_stop_001/frame_0007.jpg,10,0.5353556,0.5061507,-0.46317288,0.56038094,0.78799516,1.3196068,-0.625584,1.391914,0.7639346,2.0426793,-0.5594164,2.139089,0.4451269,2.1330628,-0.24060929,2.1511402
images/john_stop_001/frame_0008.jpg,10,0.5319785,0.50285673,-0.466228,0.5627206,0.7830244,1.3110195,-0.62761486,1.3828561,0.7591152,2.0234,-0.55588734,2.1251683,0.44231915,2.0952363,-0.22713672,2.137141
images/john_stop_001/frame_0009.jpg,10,0.53494537,0.5117096,-0.4636198,0.5652605,0.7786428,1.3149743,-0.62410337,1.3804255,0.7548678,2.0230374,-0.55277747,2.112289,0.4398442,2.0944383,-0.22586592,2.1301396
images/john_stop_001/frame_0010.jpg,10,0.538303,0.5151422,-0.46054813,0.5630624,0.78951114,1.3178058,-0.6220391,1.3836964,0.77754885,2.018639,-0.5502654,2.1264596,0.44858578,2.0965095,-0.22130232,2.1324496
images/john_stop_001/frame_0011.jpg,10,0.53198266,0.4957993,-0.46623164,0.555534,0.78303,1.3081931,-0.62164253,1.3739015,0.76509804,2.0130644,-0.5499143,2.1086402,0.44232255,2.0907195,-0.22116128,2.1265604
images/john_stop_001/frame_0012.jpg,10,0.5321625,0.49013612,-0.4663895,0.54393166,0.7832954,1.2910903,-0.62185246,1.3628174,0.75937784,1.9964075,-0.5501004,2.1039984,0.44247222,2.0860667,-0.22123566,2.115953
images/john_stop_001/frame_0013.jpg,10,0.5323256,0.50161266,-0.4665326,0.54938525,0.7775543,1.3077759,-0.6280247,1.3674918,0.7536295,2.012422,-0.5562504,2.1079676,0.43662652,2.1019962,-0.23326644,2.1258824
images/john_stop_001/frame_0014.jpg,10,0.5293448,0.49261636,-0.46919253,0.5466841,0.7819872,1.2976234,-0.62559015,1.3697138,0.7699564,2.012518,-0.55942214,2.1026309,0.43911582,2.096623,-0.22858089,2.1386762
images/john_stop_001/frame_0015.jpg,10,0.5321613,0.5025327,-0.4663881,0.5563753,0.78329307,1.3101743,-0.621851,1.3759819,0.75937593,2.0161133,-0.55607814,2.1058512,0.43649155,2.0938861,-0.22123548,2.129781
images/john_stop_001/frame_0016.jpg,10,0.5323237,0.5022897,-0.46653146,0.55012685,0.77755153,1.3035617,-0.62204164,1.3693378,0.7536267,2.015139,-0.5562488,2.0988538,0.43662506,2.0928743,-0.23326588,2.1347318
images/john_stop_001/frame_0017.jpg,10,0.53216076,0.49664268,-0.46638817,0.5504954,0.78329295,1.3044347,-0.62783,1.3702549,0.75937515,2.016488,-0.5560779,2.1122265,0.4424707,2.088292,-0.23917346,2.124194
images/john_stop_001/frame_0018.jpg,10,0.5321632,0.48384407,-0.46639064,0.5376044,0.78329635,1.2902508,-0.6278334,1.355958,0.75339967,2.001083,-0.556081,2.0847104,0.43649304,2.090684,-0.23917499,2.1145773
images/john_stop_001/frame_0019.jpg,10,0.5321613,0.5024792,-0.4663885,0.55631614,0.783294,1.304053,-0.6218513,1.3818176,0.7713351,2.02188,-0.5500992,2.1235723,0.4424713,2.0936627,-0.22123535,2.129554
images/john_stop_001/frame_0020.jpg,10,0.5295064,0.49329168,-0.4693349,0.5414177,0.78222513,1.3054183,-0.6317972,1.3715918,0.7581569,2.045356,-0.55959165,2.1175454,0.4392496,2.1175454,-0.24068435,2.1295767
images/john_stop_001/frame_0021.jpg,10,0.5323217,0.49115503,-0.46652964,0.53907263,0.7835302,1.3057537,-0.6399828,1.3656505,0.75362396,2.0364962,-0.5562467,2.1083724,0.44260433,2.1083724,-0.23924614,2.1263416
images/john_stop_001/frame_0022.jpg,10,0.5355235,0.49925217,-0.4633181,0.54737294,0.7882427,1.3112888,-0.6257799,1.377455,0.75815684,2.0571597,-0.55357456,2.129341,0.4452667,2.129341,-0.22263303,2.147386
images/john_stop_001/frame_0023.jpg,10,0.53814363,0.5014705,-0.46041194,0.55519944,0.7892774,1.3133749,-0.6278344,1.3790436,0.75938034,2.0178213,-0.5501024,2.11931,0.4484529,2.1014,-0.23319574,2.1252794
images/john_stop_001/frame_0024.jpg,10,0.5321637,0.5017698,-0.46639013,0.5555308,0.78329694,1.3081856,-0.62783325,1.3798667,0.75937945,2.019026,-0.5560809,2.1205747,0.44247356,2.1205747,-0.23917466,2.1384947
images/john_stop_001/frame_0025.jpg,10,0.53476536,0.4937661,-0.46346357,0.55325603,0.77838093,1.3028287,-0.62389326,1.3682674,0.75461346,2.0107584,-0.55259115,2.0999937,0.4396961,2.1059425,-0.23173179,2.1237893
images/john_stop_001/frame_0026.jpg,10,0.53494537,0.49993667,-0.46361896,0.5535014,0.7845863,1.3093582,-0.6241025,1.3688745,0.7548671,2.0176022,-0.5527764,2.1068761,0.4398437,2.1068761,-0.237753,2.124731
images/john_stop_001/frame_0027.jpg,10,0.53494906,0.48084167,-0.4636227,0.5342686,0.7786479,1.2881807,-0.6241072,1.3534799,0.7548723,2.0005388,-0.54683673,2.0955198,0.43984684,2.0895832,-0.22586738,2.113329
images/john_stop_001/frame_0028.jpg,10,0.5407092,0.4933115,-0.457523,0.5527467,0.78432506,1.3075732,-0.6238948,1.3729519,0.754616,2.0445693,-0.54665077,2.1099477,0.44563952,2.1099477,-0.22579055,2.127778
images/john_stop_001/frame_0029.jpg,10,0.53517187,0.49382192,-0.4630132,0.55404395,0.7877246,1.3188651,-0.63739496,1.3790874,0.76367223,2.041531,-0.55321056,2.1258419,0.44497415,2.1318643,-0.2285001,2.1499307
images/john_stop_001/frame_0030.jpg,10,0.5317796,0.50242066,-0.46605372,0.56821406,0.79468197,1.3158637,-0.63335496,1.3936195,0.770782,2.0276263,-0.5497044,2.1352878,0.44812897,2.1293068,-0.22107673,2.1472504
images/john_stop_001/frame_0031.jpg,10,0.53198254,0.5018278,-0.46623135,0.5615692,0.7830304,1.3143109,-0.6335966,1.3860004,0.7710753,2.0551043,-0.54991394,2.126794,0.44232237,2.12082,-0.22713828,2.1387422
images/john_stop_001/frame_0032.jpg,10,0.53476715,0.49929595,-0.4634647,0.55873597,0.78432506,1.3076798,-0.63577825,1.384952,0.7605575,2.0209596,-0.54665065,2.1160636,0.4456396,2.110119,-0.2317322,2.1279516
images/john_stop_001/frame_0033.jpg,10,0.5347666,0.49941045,-0.4634644,0.5588642,0.784324,1.30798,-0.6417198,1.3971602,0.7605571,2.0214233,-0.5525923,2.1224945,0.44563878,2.1046586,-0.21984859,2.12844
images/john_stop_001/frame_0034.jpg,10,0.5314157,0.49100477,-0.46646482,0.55607754,0.7794096,1.2541323,-0.6436035,1.3901933,0.75579095,1.9935968,-0.56093866,2.117827,0.4428465,2.076417,-0.21847093,2.1119115
